0.259003;agent0;16.522835;0.000000;1.943863;LookingFor;cell16.000000-2.000000
0.259003;agent1;14.653785;0.000000;9.430756;LookingFor;cell14.000000-10.000000
0.259995;agent2;12.590816;0.000000;7.748195;LookingFor;cell12.000000-8.000000
0.259995;agent3;7.748195;0.000000;12.590816;Goal1;cell8.000000-12.000000
0.259995;agent4;7.550136;0.000000;2.831301;LookingFor;cell8.000000-2.000000
0.259995;agent5;27.538031;0.000000;7.868009;LookingFor;cell28.000000-8.000000
0.259995;agent6;22.592590;0.000000;9.445055;LookingFor;cell22.000000-10.000000
0.259995;agent7;7.733491;0.000000;11.600237;LookingFor;cell8.000000-12.000000
0.259995;agent8;8.775201;0.000000;16.575378;LookingFor;cell8.000000-16.000000
0.259995;agent9;7.804869;0.000000;17.560955;LookingFor;cell8.000000-18.000000
0.274002;agent0;16.084286;0.000000;1.880097;LookingFor;cell16.000000-0.000000
0.274994;agent1;14.260966;0.000000;9.100503;LookingFor;cell14.000000-8.000000
0.274994;agent2;12.162923;0.000000;7.522625;LookingFor;cell12.000000-6.000000
0.274994;agent3;7.522625;0.000000;12.162923;Goal1;cell6.000000-12.000000
0.274994;agent4;7.117243;0.000000;2.645030;LookingFor;cell6.000000-2.000000
0.274994;agent5;27.149315;0.000000;7.737227;LookingFor;cell26.000000-6.000000
0.274994;agent6;22.155277;0.000000;9.164434;LookingFor;cell22.000000-8.000000
0.274994;agent7;7.451384;0.000000;11.189803;LookingFor;cell6.000000-10.000000
0.274994;agent8;8.580013;0.000000;16.142263;LookingFor;cell8.000000-16.000000
0.274994;agent9;7.624100;0.000000;17.132442;LookingFor;cell6.000000-16.000000
0.302994;agent0;15.644929;0.000000;1.816634;LookingFor;cell16.000000-0.000000
0.302994;agent1;13.907066;0.000000;8.794559;LookingFor;cell14.000000-8.000000
0.302994;agent2;11.756799;0.000000;7.323189;LookingFor;cell12.000000-6.000000
0.302994;agent3;7.323190;0.000000;11.756799;Goal1;cell6.000000-12.000000
0.304001;agent4;6.677476;0.000000;2.453743;Goal1;cell6.000000-2.000000
0.304001;agent5;26.697536;0.000000;7.544003;LookingFor;cell26.000000-6.000000
0.304001;agent6;21.692404;0.000000;8.969659;LookingFor;cell22.000000-8.000000
0.304001;agent7;7.175272;0.000000;10.755772;LookingFor;cell6.000000-10.000000
0.304001;agent8;8.386643;0.000000;15.698212;LookingFor;cell8.000000-16.000000
0.304993;agent9;7.431242;0.000000;16.687550;Goal1;cell6.000000-16.000000
0.322006;agent0;15.150441;0.000000;1.805237;LookingFor;cell14.000000-0.000000
