terrainSize:30.000000,20.000000
camera
qntCells:150
cell8.000000-18.000000;9.000000;0.000000;19.000000;1.000000
cell10.000000-0.000000;11.000000;0.000000;1.000000;1.000000
cell10.000000-2.000000;11.000000;0.000000;3.000000;1.000000
cell10.000000-4.000000;11.000000;0.000000;5.000000;1.000000
cell10.000000-6.000000;11.000000;0.000000;7.000000;1.000000
cell10.000000-8.000000;11.000000;0.000000;9.000000;1.000000
cell10.000000-10.000000;11.000000;0.000000;11.000000;1.000000
cell10.000000-12.000000;11.000000;0.000000;13.000000;1.000000
cell10.000000-14.000000;11.000000;0.000000;15.000000;1.000000
cell10.000000-16.000000;11.000000;0.000000;17.000000;1.000000
cell10.000000-18.000000;11.000000;0.000000;19.000000;1.000000
cell12.000000-0.000000;13.000000;0.000000;1.000000;1.000000
cell12.000000-2.000000;13.000000;0.000000;3.000000;1.000000
cell12.000000-4.000000;13.000000;0.000000;5.000000;1.000000
cell12.000000-6.000000;13.000000;0.000000;7.000000;1.000000
cell12.000000-8.000000;13.000000;0.000000;9.000000;1.000000
cell12.000000-10.000000;13.000000;0.000000;11.000000;1.000000
cell12.000000-12.000000;13.000000;0.000000;13.000000;1.000000
cell12.000000-14.000000;13.000000;0.000000;15.000000;1.000000
cell12.000000-16.000000;13.000000;0.000000;17.000000;1.000000
cell12.000000-18.000000;13.000000;0.000000;19.000000;1.000000
cell14.000000-0.000000;15.000000;0.000000;1.000000;1.000000
cell14.000000-2.000000;15.000000;0.000000;3.000000;1.000000
cell14.000000-4.000000;15.000000;0.000000;5.000000;1.000000
cell14.000000-6.000000;15.000000;0.000000;7.000000;1.000000
cell14.000000-8.000000;15.000000;0.000000;9.000000;1.000000
cell14.000000-10.000000;15.000000;0.000000;11.000000;1.000000
cell14.000000-12.000000;15.000000;0.000000;13.000000;1.000000
cell14.000000-14.000000;15.000000;0.000000;15.000000;1.000000
cell14.000000-16.000000;15.000000;0.000000;17.000000;1.000000
cell14.000000-18.000000;15.000000;0.000000;19.000000;1.000000
cell16.000000-0.000000;17.000000;0.000000;1.000000;1.000000
cell16.000000-2.000000;17.000000;0.000000;3.000000;1.000000
cell16.000000-4.000000;17.000000;0.000000;5.000000;1.000000
cell16.000000-6.000000;17.000000;0.000000;7.000000;1.000000
cell16.000000-8.000000;17.000000;0.000000;9.000000;1.000000
cell16.000000-10.000000;17.000000;0.000000;11.000000;1.000000
cell16.000000-12.000000;17.000000;0.000000;13.000000;1.000000
cell16.000000-14.000000;17.000000;0.000000;15.000000;1.000000
cell16.000000-16.000000;17.000000;0.000000;17.000000;1.000000
cell16.000000-18.000000;17.000000;0.000000;19.000000;1.000000
cell18.000000-0.000000;19.000000;0.000000;1.000000;1.000000
cell18.000000-2.000000;19.000000;0.000000;3.000000;1.000000
cell18.000000-4.000000;19.000000;0.000000;5.000000;1.000000
cell18.000000-6.000000;19.000000;0.000000;7.000000;1.000000
cell18.000000-8.000000;19.000000;0.000000;9.000000;1.000000
cell18.000000-10.000000;19.000000;0.000000;11.000000;1.000000
cell18.000000-12.000000;19.000000;0.000000;13.000000;1.000000
cell18.000000-14.000000;19.000000;0.000000;15.000000;1.000000
cell18.000000-16.000000;19.000000;0.000000;17.000000;1.000000
cell18.000000-18.000000;19.000000;0.000000;19.000000;1.000000
cell20.000000-0.000000;21.000000;0.000000;1.000000;1.000000
cell20.000000-2.000000;21.000000;0.000000;3.000000;1.000000
cell20.000000-4.000000;21.000000;0.000000;5.000000;1.000000
cell20.000000-6.000000;21.000000;0.000000;7.000000;1.000000
cell20.000000-8.000000;21.000000;0.000000;9.000000;1.000000
cell20.000000-10.000000;21.000000;0.000000;11.000000;1.000000
cell20.000000-12.000000;21.000000;0.000000;13.000000;1.000000
cell20.000000-14.000000;21.000000;0.000000;15.000000;1.000000
cell20.000000-16.000000;21.000000;0.000000;17.000000;1.000000
cell20.000000-18.000000;21.000000;0.000000;19.000000;1.000000
cell22.000000-0.000000;23.000000;0.000000;1.000000;1.000000
cell22.000000-2.000000;23.000000;0.000000;3.000000;1.000000
cell22.000000-4.000000;23.000000;0.000000;5.000000;1.000000
cell22.000000-6.000000;23.000000;0.000000;7.000000;1.000000
cell22.000000-8.000000;23.000000;0.000000;9.000000;1.000000
cell22.000000-10.000000;23.000000;0.000000;11.000000;1.000000
cell22.000000-12.000000;23.000000;0.000000;13.000000;1.000000
cell22.000000-14.000000;23.000000;0.000000;15.000000;1.000000
cell22.000000-16.000000;23.000000;0.000000;17.000000;1.000000
cell22.000000-18.000000;23.000000;0.000000;19.000000;1.000000
cell24.000000-0.000000;25.000000;0.000000;1.000000;1.000000
cell24.000000-2.000000;25.000000;0.000000;3.000000;1.000000
cell24.000000-4.000000;25.000000;0.000000;5.000000;1.000000
cell24.000000-6.000000;25.000000;0.000000;7.000000;1.000000
cell24.000000-8.000000;25.000000;0.000000;9.000000;1.000000
cell24.000000-10.000000;25.000000;0.000000;11.000000;1.000000
cell24.000000-12.000000;25.000000;0.000000;13.000000;1.000000
cell24.000000-14.000000;25.000000;0.000000;15.000000;1.000000
cell24.000000-16.000000;25.000000;0.000000;17.000000;1.000000
cell24.000000-18.000000;25.000000;0.000000;19.000000;1.000000
cell26.000000-0.000000;27.000000;0.000000;1.000000;1.000000
cell26.000000-2.000000;27.000000;0.000000;3.000000;1.000000
cell26.000000-4.000000;27.000000;0.000000;5.000000;1.000000
cell26.000000-6.000000;27.000000;0.000000;7.000000;1.000000
cell26.000000-8.000000;27.000000;0.000000;9.000000;1.000000
cell26.000000-10.000000;27.000000;0.000000;11.000000;1.000000
cell26.000000-12.000000;27.000000;0.000000;13.000000;1.000000
cell26.000000-14.000000;27.000000;0.000000;15.000000;1.000000
cell26.000000-16.000000;27.000000;0.000000;17.000000;1.000000
cell26.000000-18.000000;27.000000;0.000000;19.000000;1.000000
cell28.000000-0.000000;29.000000;0.000000;1.000000;1.000000
cell28.000000-2.000000;29.000000;0.000000;3.000000;1.000000
cell28.000000-4.000000;29.000000;0.000000;5.000000;1.000000
cell28.000000-6.000000;29.000000;0.000000;7.000000;1.000000
cell28.000000-8.000000;29.000000;0.000000;9.000000;1.000000
cell28.000000-10.000000;29.000000;0.000000;11.000000;1.000000
cell28.000000-12.000000;29.000000;0.000000;13.000000;1.000000
cell28.000000-14.000000;29.000000;0.000000;15.000000;1.000000
cell28.000000-16.000000;29.000000;0.000000;17.000000;1.000000
cell28.000000-18.000000;29.000000;0.000000;19.000000;1.000000
qntAuxins:9750
marker0.002503-1.127171;0.002503;0.000000;1.127171;0.100000;cell0.000000-0.000000
marker0.386608-1.617481;0.386608;0.000000;1.617481;0.100000;cell0.000000-0.000000
marker1.170019-0.959746;1.170019;0.000000;0.959746;0.100000;cell0.000000-0.000000
marker0.700583-1.791925;0.700583;0.000000;1.791925;0.100000;cell0.000000-0.000000
marker1.645680-1.493210;1.645680;0.000000;1.493210;0.100000;cell0.000000-0.000000
marker0.348216-1.717887;0.348216;0.000000;1.717887;0.100000;cell0.000000-0.000000
marker1.421003-1.027070;1.421003;0.000000;1.027070;0.100000;cell0.000000-0.000000
marker0.607990-0.029969;0.607990;0.000000;0.029969;0.100000;cell0.000000-0.000000
marker0.182806-0.728904;0.182806;0.000000;0.728904;0.100000;cell0.000000-0.000000
marker0.294626-0.331797;0.294626;0.000000;0.331797;0.100000;cell0.000000-0.000000
marker1.977050-0.891385;1.977050;0.000000;0.891385;0.100000;cell0.000000-0.000000
marker0.238166-0.009339;0.238166;0.000000;0.009339;0.100000;cell0.000000-0.000000
marker0.017823-0.755760;0.017823;0.000000;0.755760;0.100000;cell0.000000-0.000000
marker1.063326-1.142369;1.063326;0.000000;1.142369;0.100000;cell0.000000-0.000000
marker1.203528-1.214332;1.203528;0.000000;1.214332;0.100000;cell0.000000-0.000000
marker0.332469-1.326090;0.332469;0.000000;1.326090;0.100000;cell0.000000-0.000000
marker0.901578-0.704245;0.901578;0.000000;0.704245;0.100000;cell0.000000-0.000000
marker0.114078-1.215369;0.114078;0.000000;1.215369;0.100000;cell0.000000-0.000000
marker1.566637-1.605213;1.566637;0.000000;1.605213;0.100000;cell0.000000-0.000000
marker1.039766-0.603900;1.039766;0.000000;0.603900;0.100000;cell0.000000-0.000000
marker1.751945-1.453352;1.751945;0.000000;1.453352;0.100000;cell0.000000-0.000000
marker1.911801-1.851436;1.911801;0.000000;1.851436;0.100000;cell0.000000-0.000000
marker1.078707-0.284677;1.078707;0.000000;0.284677;0.100000;cell0.000000-0.000000
marker0.924161-0.470656;0.924161;0.000000;0.470656;0.100000;cell0.000000-0.000000
marker1.724479-0.419202;1.724479;0.000000;0.419202;0.100000;cell0.000000-0.000000
marker1.993591-1.999390;1.993591;0.000000;1.999390;0.100000;cell0.000000-0.000000
marker1.222999-0.784875;1.222999;0.000000;0.784875;0.100000;cell0.000000-0.000000
marker0.532426-0.594562;0.532426;0.000000;0.594562;0.100000;cell0.000000-0.000000
marker1.680288-0.047487;1.680288;0.000000;0.047487;0.100000;cell0.000000-0.000000
marker0.751732-0.185247;0.751732;0.000000;0.185247;0.100000;cell0.000000-0.000000
marker1.354411-0.112430;1.354411;0.000000;0.112430;0.100000;cell0.000000-0.000000
marker0.017579-1.837580;0.017579;0.000000;1.837580;0.100000;cell0.000000-0.000000
marker1.175817-1.382366;1.175817;0.000000;1.382366;0.100000;cell0.000000-0.000000
marker1.487472-0.936918;1.487472;0.000000;0.936918;0.100000;cell0.000000-0.000000
marker0.915922-1.898312;0.915922;0.000000;1.898312;0.100000;cell0.000000-0.000000
marker1.488876-0.216559;1.488876;0.000000;0.216559;0.100000;cell0.000000-0.000000
marker1.470016-1.217933;1.470016;0.000000;1.217933;0.100000;cell0.000000-0.000000
marker0.303110-0.450209;0.303110;0.000000;0.450209;0.100000;cell0.000000-0.000000
marker0.850307-1.605762;0.850307;0.000000;1.605762;0.100000;cell0.000000-0.000000
marker1.034211-1.979980;1.034211;0.000000;1.979980;0.100000;cell0.000000-0.000000
marker1.503098-0.691122;1.503098;0.000000;0.691122;0.100000;cell0.000000-0.000000
marker0.983795-0.127079;0.983795;0.000000;0.127079;0.100000;cell0.000000-0.000000
marker0.294992-1.899167;0.294992;0.000000;1.899167;0.100000;cell0.000000-0.000000
marker1.385785-0.606098;1.385785;0.000000;0.606098;0.100000;cell0.000000-0.000000
marker0.853114-0.140751;0.853114;0.000000;0.140751;0.100000;cell0.000000-0.000000
marker1.933226-1.366375;1.933226;0.000000;1.366375;0.100000;cell0.000000-0.000000
marker1.643361-1.164098;1.643361;0.000000;1.164098;0.100000;cell0.000000-0.000000
marker1.634388-0.950530;1.634388;0.000000;0.950530;0.100000;cell0.000000-0.000000
marker0.311106-1.007843;0.311106;0.000000;1.007843;0.100000;cell0.000000-0.000000
marker1.464034-0.811182;1.464034;0.000000;0.811182;0.100000;cell0.000000-0.000000
marker0.559160-1.137486;0.559160;0.000000;1.137486;0.100000;cell0.000000-0.000000
marker1.364483-1.511704;1.364483;0.000000;1.511704;0.100000;cell0.000000-0.000000
marker1.034028-1.325968;1.034028;0.000000;1.325968;0.100000;cell0.000000-0.000000
marker1.099094-0.691977;1.099094;0.000000;0.691977;0.100000;cell0.000000-0.000000
marker1.693960-0.633747;1.693960;0.000000;0.633747;0.100000;cell0.000000-0.000000
marker1.965941-0.595599;1.965941;0.000000;0.595599;0.100000;cell0.000000-0.000000
marker1.678884-0.795312;1.678884;0.000000;0.795312;0.100000;cell0.000000-0.000000
marker1.001801-1.780328;1.001801;0.000000;1.780328;0.100000;cell0.000000-0.000000
marker0.054933-1.989257;0.054933;0.000000;1.989257;0.100000;cell0.000000-0.000000
marker1.145177-0.101016;1.145177;0.000000;0.101016;0.100000;cell0.000000-0.000000
marker1.062654-0.388134;1.062654;0.000000;0.388134;0.100000;cell0.000000-0.000000
marker1.315226-0.395703;1.315226;0.000000;0.395703;0.100000;cell0.000000-0.000000
marker1.684317-0.246651;1.684317;0.000000;0.246651;0.100000;cell0.000000-0.000000
marker0.219855-1.486251;0.219855;0.000000;1.486251;0.100000;cell0.000000-0.000000
marker0.628132-1.882138;0.628132;0.000000;1.882138;0.100000;cell0.000000-0.000000
marker0.572161-2.672628;0.572161;0.000000;2.672628;0.100000;cell0.000000-2.000000
marker0.280526-3.466170;0.280526;0.000000;3.466170;0.100000;cell0.000000-2.000000
marker1.669240-3.415998;1.669240;0.000000;3.415998;0.100000;cell0.000000-2.000000
marker1.200476-3.494431;1.200476;0.000000;3.494431;0.100000;cell0.000000-2.000000
marker0.505448-2.288949;0.505448;0.000000;2.288949;0.100000;cell0.000000-2.000000
marker0.003235-2.122013;0.003235;0.000000;2.122013;0.100000;cell0.000000-2.000000
marker1.612476-3.705252;1.612476;0.000000;3.705252;0.100000;cell0.000000-2.000000
marker0.421155-2.231208;0.421155;0.000000;2.231208;0.100000;cell0.000000-2.000000
marker1.106418-2.028504;1.106418;0.000000;2.028504;0.100000;cell0.000000-2.000000
marker0.227546-2.909024;0.227546;0.000000;2.909024;0.100000;cell0.000000-2.000000
marker1.504440-3.372295;1.504440;0.000000;3.372295;0.100000;cell0.000000-2.000000
marker1.086886-2.147771;1.086886;0.000000;2.147771;0.100000;cell0.000000-2.000000
marker0.873440-2.403882;0.873440;0.000000;2.403882;0.100000;cell0.000000-2.000000
marker1.392437-2.580706;1.392437;0.000000;2.580706;0.100000;cell0.000000-2.000000
marker1.155736-3.065157;1.155736;0.000000;3.065157;0.100000;cell0.000000-2.000000
marker1.257363-2.320383;1.257363;0.000000;2.320383;0.100000;cell0.000000-2.000000
marker1.008271-3.926084;1.008271;0.000000;3.926084;0.100000;cell0.000000-2.000000
marker1.391522-3.849605;1.391522;0.000000;3.849605;0.100000;cell0.000000-2.000000
marker0.379894-2.671896;0.379894;0.000000;2.671896;0.100000;cell0.000000-2.000000
marker0.356700-3.990356;0.356700;0.000000;3.990356;0.100000;cell0.000000-2.000000
marker0.914884-3.996033;0.914884;0.000000;3.996033;0.100000;cell0.000000-2.000000
marker0.195013-3.250343;0.195013;0.000000;3.250343;0.100000;cell0.000000-2.000000
marker1.863033-2.096866;1.863033;0.000000;2.096866;0.100000;cell0.000000-2.000000
marker1.789239-2.580035;1.789239;0.000000;2.580035;0.100000;cell0.000000-2.000000
marker0.454604-3.538133;0.454604;0.000000;3.538133;0.100000;cell0.000000-2.000000
marker1.256142-3.208289;1.256142;0.000000;3.208289;0.100000;cell0.000000-2.000000
marker0.903226-2.932707;0.903226;0.000000;2.932707;0.100000;cell0.000000-2.000000
marker1.709586-3.657582;1.709586;0.000000;3.657582;0.100000;cell0.000000-2.000000
marker1.131504-2.750267;1.131504;0.000000;2.750267;0.100000;cell0.000000-2.000000
marker1.110263-3.810175;1.110263;0.000000;3.810175;0.100000;cell0.000000-2.000000
marker1.481490-3.224097;1.481490;0.000000;3.224097;0.100000;cell0.000000-2.000000
marker1.240761-3.382244;1.240761;0.000000;3.382244;0.100000;cell0.000000-2.000000
marker1.609058-2.298227;1.609058;0.000000;2.298227;0.100000;cell0.000000-2.000000
marker1.823115-3.229408;1.823115;0.000000;3.229408;0.100000;cell0.000000-2.000000
marker1.455367-2.086428;1.455367;0.000000;2.086428;0.100000;cell0.000000-2.000000
marker1.335551-3.953063;1.335551;0.000000;3.953063;0.100000;cell0.000000-2.000000
marker0.630024-3.138402;0.630024;0.000000;3.138402;0.100000;cell0.000000-2.000000
marker0.611652-2.347850;0.611652;0.000000;2.347850;0.100000;cell0.000000-2.000000
marker0.217109-3.738090;0.217109;0.000000;3.738090;0.100000;cell0.000000-2.000000
marker0.158696-2.153203;0.158696;0.000000;2.153203;0.100000;cell0.000000-2.000000
marker1.281960-3.640004;1.281960;0.000000;3.640004;0.100000;cell0.000000-2.000000
marker1.090182-2.896512;1.090182;0.000000;2.896512;0.100000;cell0.000000-2.000000
marker0.817957-2.597491;0.817957;0.000000;2.597491;0.100000;cell0.000000-2.000000
marker1.653371-3.918149;1.653371;0.000000;3.918149;0.100000;cell0.000000-2.000000
marker0.600116-3.887997;0.600116;0.000000;3.887997;0.100000;cell0.000000-2.000000
marker1.569933-3.049165;1.569933;0.000000;3.049165;0.100000;cell0.000000-2.000000
marker1.219275-3.912229;1.219275;0.000000;3.912229;0.100000;cell0.000000-2.000000
marker1.307718-2.644246;1.307718;0.000000;2.644246;0.100000;cell0.000000-2.000000
marker0.209601-3.010102;0.209601;0.000000;3.010102;0.100000;cell0.000000-2.000000
marker0.454176-2.580584;0.454176;0.000000;2.580584;0.100000;cell0.000000-2.000000
marker1.839961-3.102329;1.839961;0.000000;3.102329;0.100000;cell0.000000-2.000000
marker1.325602-2.229072;1.325602;0.000000;2.229072;0.100000;cell0.000000-2.000000
marker0.985076-2.758263;0.985076;0.000000;2.758263;0.100000;cell0.000000-2.000000
marker0.993622-3.586718;0.993622;0.000000;3.586718;0.100000;cell0.000000-2.000000
marker1.376324-3.064302;1.376324;0.000000;3.064302;0.100000;cell0.000000-2.000000
marker0.011780-3.415754;0.011780;0.000000;3.415754;0.100000;cell0.000000-2.000000
marker1.726493-2.983001;1.726493;0.000000;2.983001;0.100000;cell0.000000-2.000000
marker0.760216-3.570727;0.760216;0.000000;3.570727;0.100000;cell0.000000-2.000000
marker0.055666-2.659688;0.055666;0.000000;2.659688;0.100000;cell0.000000-2.000000
marker1.728629-3.193762;1.728629;0.000000;3.193762;0.100000;cell0.000000-2.000000
marker1.443281-3.707938;1.443281;0.000000;3.707938;0.100000;cell0.000000-2.000000
marker0.029359-2.252937;0.029359;0.000000;2.252937;0.100000;cell0.000000-2.000000
marker0.435133-2.131901;0.435133;0.000000;2.131901;0.100000;cell0.000000-2.000000
marker0.337840-3.248207;0.337840;0.000000;3.248207;0.100000;cell0.000000-2.000000
marker0.681967-2.638813;0.681967;0.000000;2.638813;0.100000;cell0.000000-2.000000
marker0.735130-5.322001;0.735130;0.000000;5.322001;0.100000;cell0.000000-4.000000
marker1.604785-5.613758;1.604785;0.000000;5.613758;0.100000;cell0.000000-4.000000
marker1.053072-5.222205;1.053072;0.000000;5.222205;0.100000;cell0.000000-4.000000
marker1.596362-5.801202;1.596362;0.000000;5.801202;0.100000;cell0.000000-4.000000
marker0.289621-5.260354;0.289621;0.000000;5.260354;0.100000;cell0.000000-4.000000
marker0.804834-4.507401;0.804834;0.000000;4.507401;0.100000;cell0.000000-4.000000
marker0.273080-5.710380;0.273080;0.000000;5.710380;0.100000;cell0.000000-4.000000
marker0.132328-4.855617;0.132328;0.000000;4.855617;0.100000;cell0.000000-4.000000
marker1.146703-4.604572;1.146703;0.000000;4.604572;0.100000;cell0.000000-4.000000
marker1.096103-4.451125;1.096103;0.000000;4.451125;0.100000;cell0.000000-4.000000
marker0.622700-4.221259;0.622700;0.000000;4.221259;0.100000;cell0.000000-4.000000
marker1.616077-4.269417;1.616077;0.000000;4.269417;0.100000;cell0.000000-4.000000
marker0.568499-5.576220;0.568499;0.000000;5.576220;0.100000;cell0.000000-4.000000
marker1.790460-5.579272;1.790460;0.000000;5.579272;0.100000;cell0.000000-4.000000
marker1.487594-5.230445;1.487594;0.000000;5.230445;0.100000;cell0.000000-4.000000
marker0.722251-5.713309;0.722251;0.000000;5.713309;0.100000;cell0.000000-4.000000
marker0.456984-5.727164;0.456984;0.000000;5.727164;0.100000;cell0.000000-4.000000
marker0.458876-4.499100;0.458876;0.000000;4.499100;0.100000;cell0.000000-4.000000
marker1.084811-5.969665;1.084811;0.000000;5.969665;0.100000;cell0.000000-4.000000
marker0.107608-4.162847;0.107608;0.000000;4.162847;0.100000;cell0.000000-4.000000
marker1.049348-4.853603;1.049348;0.000000;4.853603;0.100000;cell0.000000-4.000000
marker0.189337-4.517594;0.189337;0.000000;4.517594;0.100000;cell0.000000-4.000000
marker1.783074-4.465529;1.783074;0.000000;4.465529;0.100000;cell0.000000-4.000000
marker0.293100-4.250191;0.293100;0.000000;4.250191;0.100000;cell0.000000-4.000000
marker1.863277-4.160222;1.863277;0.000000;4.160222;0.100000;cell0.000000-4.000000
marker0.672811-5.829401;0.672811;0.000000;5.829401;0.100000;cell0.000000-4.000000
marker0.797204-4.865566;0.797204;0.000000;4.865566;0.100000;cell0.000000-4.000000
marker1.892331-5.674367;1.892331;0.000000;5.674367;0.100000;cell0.000000-4.000000
marker1.068453-5.684195;1.068453;0.000000;5.684195;0.100000;cell0.000000-4.000000
marker1.387066-4.795373;1.387066;0.000000;4.795373;0.100000;cell0.000000-4.000000
marker0.518326-4.008667;0.518326;0.000000;4.008667;0.100000;cell0.000000-4.000000
marker1.368023-5.890561;1.368023;0.000000;5.890561;0.100000;cell0.000000-4.000000
marker0.870998-5.780450;0.870998;0.000000;5.780450;0.100000;cell0.000000-4.000000
marker0.014344-5.881954;0.014344;0.000000;5.881954;0.100000;cell0.000000-4.000000
marker1.203101-5.572314;1.203101;0.000000;5.572314;0.100000;cell0.000000-4.000000
marker1.153355-4.284860;1.153355;0.000000;4.284860;0.100000;cell0.000000-4.000000
marker0.444655-4.766015;0.444655;0.000000;4.766015;0.100000;cell0.000000-4.000000
marker0.008545-4.835841;0.008545;0.000000;4.835841;0.100000;cell0.000000-4.000000
marker0.164495-5.319864;0.164495;0.000000;5.319864;0.100000;cell0.000000-4.000000
marker1.710196-4.129704;1.710196;0.000000;4.129704;0.100000;cell0.000000-4.000000
marker1.622120-5.324137;1.622120;0.000000;5.324137;0.100000;cell0.000000-4.000000
marker1.382977-5.605396;1.382977;0.000000;5.605396;0.100000;cell0.000000-4.000000
marker1.060274-5.371258;1.060274;0.000000;5.371258;0.100000;cell0.000000-4.000000
marker0.285531-5.379009;0.285531;0.000000;5.379009;0.100000;cell0.000000-4.000000
marker0.062136-5.737358;0.062136;0.000000;5.737358;0.100000;cell0.000000-4.000000
marker1.289041-5.413129;1.289041;0.000000;5.413129;0.100000;cell0.000000-4.000000
marker0.170904-5.103977;0.170904;0.000000;5.103977;0.100000;cell0.000000-4.000000
marker0.549944-4.290353;0.549944;0.000000;4.290353;0.100000;cell0.000000-4.000000
marker1.963561-5.239967;1.963561;0.000000;5.239967;0.100000;cell0.000000-4.000000
marker0.437269-4.311838;0.437269;0.000000;4.311838;0.100000;cell0.000000-4.000000
marker0.481094-5.042879;0.481094;0.000000;5.042879;0.100000;cell0.000000-4.000000
marker1.805292-4.883450;1.805292;0.000000;4.883450;0.100000;cell0.000000-4.000000
marker0.160222-5.564196;0.160222;0.000000;5.564196;0.100000;cell0.000000-4.000000
marker0.343577-5.948790;0.343577;0.000000;5.948790;0.100000;cell0.000000-4.000000
marker0.421277-4.913236;0.421277;0.000000;4.913236;0.100000;cell0.000000-4.000000
marker0.007508-5.501266;0.007508;0.000000;5.501266;0.100000;cell0.000000-4.000000
marker0.228095-4.809412;0.228095;0.000000;4.809412;0.100000;cell0.000000-4.000000
marker0.622272-5.985229;0.622272;0.000000;5.985229;0.100000;cell0.000000-4.000000
marker0.077151-4.504166;0.077151;0.000000;4.504166;0.100000;cell0.000000-4.000000
marker1.770745-5.878170;1.770745;0.000000;5.878170;0.100000;cell0.000000-4.000000
marker0.391308-5.559313;0.391308;0.000000;5.559313;0.100000;cell0.000000-4.000000
marker1.842586-5.328349;1.842586;0.000000;5.328349;0.100000;cell0.000000-4.000000
marker1.886044-5.081149;1.886044;0.000000;5.081149;0.100000;cell0.000000-4.000000
marker1.157140-5.072909;1.157140;0.000000;5.072909;0.100000;cell0.000000-4.000000
marker0.700522-4.073245;0.700522;0.000000;4.073245;0.100000;cell0.000000-4.000000
marker1.590503-6.393017;1.590503;0.000000;6.393017;0.100000;cell0.000000-6.000000
marker0.140568-6.778832;0.140568;0.000000;6.778832;0.100000;cell0.000000-6.000000
marker1.181494-6.141850;1.181494;0.000000;6.141850;0.100000;cell0.000000-6.000000
marker0.395337-6.311777;0.395337;0.000000;6.311777;0.100000;cell0.000000-6.000000
marker1.288675-6.908658;1.288675;0.000000;6.908658;0.100000;cell0.000000-6.000000
marker1.208594-7.394696;1.208594;0.000000;7.394696;0.100000;cell0.000000-6.000000
marker0.882595-7.368938;0.882595;0.000000;7.368938;0.100000;cell0.000000-6.000000
marker0.793054-7.671438;0.793054;0.000000;7.671438;0.100000;cell0.000000-6.000000
marker1.184423-6.399182;1.184423;0.000000;6.399182;0.100000;cell0.000000-6.000000
marker1.898923-7.752007;1.898923;0.000000;7.752007;0.100000;cell0.000000-6.000000
marker0.783410-7.974914;0.783410;0.000000;7.974914;0.100000;cell0.000000-6.000000
marker0.370617-7.791437;0.370617;0.000000;7.791437;0.100000;cell0.000000-6.000000
