70
0 3 1
1 2 1
2 1 1
3 0 1
4 3 1
5 2 1
6 1 1
7 0 1
8 3 1
9 2 1
10 1 1
11 0 1
12 3 1
13 2 1
14 1 1
15 0 1
16 3 1
17 2 1
18 1 1
19 0 1
20 3 1
21 2 1
22 1 1
23 0 1
24 3 1
25 2 1
26 1 1
27 0 1
28 3 1
29 2 1
30 1 1
31 0 1
32 3 1
33 2 1
34 1 1
35 0 1
36 3 1
37 2 1
38 1 1
39 0 1
40 3 1
41 2 1
42 1 1
43 0 1
44 3 1
45 2 1
46 1 1
47 0 1
48 3 1
49 2 1
50 1 1
51 0 1
52 3 1
53 2 1
54 1 1
55 0 1
56 3 1
57 2 1
58 1 1
59 0 1
60 3 1
61 2 1
62 1 1
63 0 1
64 3 1
65 2 1
66 1 1
67 0 1
68 3 1
69 2 1
